0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,14
0,16
0,21
0,22
0,24
0,26
0,30
0,36
0,39
0,41
0,46
0,52
0,53
0,57
0,58
0,62
0,65
0,69
0,85
0,87
0,90
0,103
0,104
0,105
0,118
0,121
0,124
0,131
0,134
0,140
0,141
0,143
0,146
0,158
0,161
0,166
0,174
0,177
0,182
0,197
0,198
0,215
0,220
0,225
0,226
0,231
0,233
0,234
0,238
0,245
0,254
0,295
0,296
0,318
0,325
0,333
0,341
0,367
0,378
0,384
0,398
0,405
0,409
0,410
0,420
0,436
0,439
0,444
0,447
0,473
0,474
0,478
0,501
0,502
0,515
0,516
0,518
0,527
0,533
0,546
0,580
0,583
0,587
0,588
0,600
0,611
0,615
0,634
0,654
0,673
0,684
0,688
0,698
0,705
0,706
0,716
0,735
0,746
0,767
0,784
0,827
0,828
0,830
0,841
0,847
0,849
0,850
0,861
0,902
0,941
0,966
0,985
0,994
1,7
1,8
1,10
1,17
1,21
1,25
1,28
1,29
1,34
1,37
1,62
1,72
1,76
1,85
1,94
1,100
1,109
1,112
1,123
1,134
1,139
1,150
1,187
1,194
1,201
1,202
1,214
1,218
1,229
1,242
1,328
1,408
1,452
1,506
1,598
1,618
1,666
1,692
1,711
1,728
1,731
1,743
1,760
1,763
1,790
1,852
1,856
1,864
1,966
1,979
2,32
2,46
2,52
2,56
2,80
2,117
2,126
2,131
2,180
2,185
2,225
2,253
2,287
2,326
2,353
2,419
2,467
2,494
2,555
2,652
2,663
2,724
2,886
3,7
3,8
3,16
3,23
3,31
3,41
3,46
3,54
3,78
3,109
3,124
3,163
3,164
3,168
3,176
3,201
3,275
3,314
3,376
3,528
3,586
3,612
3,632
3,638
3,647
3,669
3,704
3,719
3,749
3,883
3,919
3,930
3,951
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,19
4,20
4,21
4,22
4,26
4,27
4,31
4,36
4,49
4,59
4,63
4,64
4,68
4,90
4,97
4,101
4,120
4,129
4,131
4,136
4,137
4,145
4,149
4,153
4,180
4,181
4,201
4,207
4,214
4,236
4,238
4,254
4,259
4,284
4,294
4,332
4,351
4,356
4,368
4,398
4,418
4,464
4,494
4,513
4,524
4,548
4,552
4,570
4,608
4,656
4,658
4,750
4,792
4,807
4,847
4,896
4,945
4,991
5,7
5,8
5,9
5,10
5,11
5,12
5,14
5,19
5,20
5,29
5,39
5,49
5,52
5,56
5,57
5,66
5,70
5,74
5,88
5,93
5,94
5,96
5,98
5,103
5,118
5,124
5,138
5,140
5,143
5,178
5,194
5,203
5,206
5,210
5,246
5,265
5,282
5,299
5,307
5,326
5,347
5,348
5,361
5,392
5,396
5,421
5,428
5,431
5,436
5,456
5,560
5,573
5,574
5,619
5,767
5,786
5,794
5,828
5,846
5,860
5,872
5,877
5,901
5,947
5,948
5,969
5,980
5,992
6,7
6,9
6,10
6,13
6,18
6,32
6,33
6,35
6,45
6,55
6,57
6,87
6,124
6,133
6,158
6,167
6,180
6,227
6,236
6,248
6,290
6,294
6,301
6,340
6,366
6,408
6,454
6,472
6,494
6,495
6,517
6,540
6,633
6,635
6,667
6,720
6,728
6,773
6,810
6,842
6,932
7,8
7,9
7,10
7,11
7,14
7,17
7,19
7,22
7,23
7,24
7,25
7,26
7,27
7,29
7,34
7,35
7,38
7,43
7,53
7,55
7,56
7,61
7,63
7,68
7,81
7,83
7,85
7,97
7,99
7,101
7,116
7,127
7,129
7,130
7,132
7,138
7,154
7,165
7,168
7,169
7,189
7,190
7,195
7,197
7,212
7,214
7,233
7,237
7,252
7,268
7,269
7,299
7,304
7,313
7,335
7,352
7,354
7,359
7,360
7,361
7,409
7,419
7,470
7,473
7,482
7,491
7,495
7,499
7,515
7,524
7,537
7,615
7,654
7,666
7,682
7,691
7,700
7,754
7,765
7,821
7,854
7,869
7,879
7,894
7,910
7,931
7,946
8,9
8,11
8,12
8,13
8,14
8,15
8,18
8,20
8,21
8,26
8,28
8,29
8,30
8,33
8,36
8,37
8,40
8,50
8,51
8,53
8,54
8,55
8,58
8,60
8,68
8,69
8,71
8,75
8,81
8,83
8,84
8,86
8,88
8,89
8,94
8,102
8,104
8,108
8,109
8,110
8,113
8,131
8,133
8,141
8,145
8,154
8,156
8,157
8,173
8,180
8,183
8,192
8,203
8,204
8,205
8,211
8,220
8,223
8,230
8,231
8,232
8,241
8,264
8,274
8,280
8,283
8,285
8,287
8,288
8,314
8,331
8,335
8,341
8,345
8,354
8,362
8,373
8,378
8,383
8,390
8,395
8,397
8,399
8,402
8,407
8,419
8,435
8,437
8,453
8,457
8,468
8,480
8,489
8,499
8,511
8,513
8,516
8,520
8,543
8,564
8,568
8,576
8,582
8,659
8,660
8,664
8,666
8,680
8,682
8,696
8,697
8,712
8,718
8,723
8,728
8,732
8,751
8,758
8,759
8,764
8,794
8,805
8,812
8,819
8,850
8,852
8,856
8,864
8,884
8,899
8,913
8,926
8,943
8,949
8,956
8,958
8,969
8,988
8,993
8,996
9,12
9,14
9,15
9,16
9,17
9,18
9,19
9,20
9,21
9,23
9,28
9,29
9,30
9,31
9,34
9,44
9,47
9,55
9,59
9,63
9,64
9,78
9,82
9,89
9,94
9,97
9,98
9,105
9,107
9,110
9,112
9,114
9,115
9,116
9,142
9,152
9,164
9,178
9,185
9,192
9,253
9,266
9,312
9,389
9,446
9,471
9,493
9,500
9,516
9,527
9,556
9,562
9,578
9,615
9,641
9,667
9,675
9,709
9,715
9,719
9,737
9,738
9,747
9,748
9,751
9,767
9,769
9,773
9,791
9,807
9,821
9,832
9,875
9,888
10,11
10,13
10,14
10,15
10,16
10,17
10,18
10,22
10,27
10,30
10,32
10,35
10,40
10,42
10,44
10,45
10,46
10,48
10,60
10,69
10,73
10,80
10,81
10,88
10,127
10,147
10,149
10,164
10,175
10,182
10,190
10,209
10,232
10,244
10,269
10,270
10,281
10,294
10,308
10,309
10,322
10,357
10,373
10,376
10,377
10,416
10,424
10,445
10,496
10,514
10,539
10,603
10,625
10,633
10,634
10,646
10,671
10,673
10,694
10,777
10,784
10,799
10,843
10,889
10,890
10,913
10,946
10,952
10,953
10,982
10,990
10,993
11,12
11,13
11,15
11,19
11,36
11,38
11,47
11,82
11,102
11,111
11,112
11,114
11,115
11,119
11,153
11,191
11,192
11,222
11,236
11,248
11,249
11,263
11,273
11,292
11,303
11,310
11,337
11,364
11,391
11,463
11,478
11,530
11,548
11,611
11,633
11,652
11,656
11,683
11,692
11,703
11,716
11,763
11,765
11,789
11,797
11,805
11,831
11,837
11,870
11,890
11,895
11,912
11,997
12,13
12,15
12,16
12,17
12,22
12,23
12,24
12,26
12,27
12,28
12,33
12,42
12,54
12,65
12,67
12,68
12,71
12,81
12,94
12,107
12,116
12,121
12,123
12,128
12,143
12,147
12,150
12,165
12,183
12,203
12,209
12,211
12,313
12,325
12,335
12,339
12,344
12,365
12,408
12,429
12,430
12,453
12,468
12,478
12,482
