0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,13
0,14
0,15
0,16
0,17
0,18
0,21
0,22
0,23
0,25
0,26
0,28
0,30
0,31
0,38
0,40
0,41
0,43
0,44
0,45
0,50
0,56
0,57
0,58
0,61
0,65
0,67
0,71
0,74
0,78
0,88
0,89
0,90
0,92
0,93
0,99
1,7
1,9
1,10
1,11
1,15
1,19
1,21
1,22
1,28
1,30
1,38
1,41
1,45
1,72
1,84
1,86
1,93
1,94
1,99
2,7
2,8
2,12
2,14
2,15
2,16
2,17
2,26
2,35
2,37
2,40
2,42
2,51
2,60
2,65
2,68
2,94
2,98
3,7
3,8
3,10
3,12
3,13
3,19
3,24
3,28
3,48
3,50
3,58
3,68
3,78
4,14
4,21
4,26
4,29
4,31
4,38
4,39
4,73
5,7
5,8
5,9
5,11
5,14
5,20
5,26
5,27
5,32
5,41
5,42
5,53
5,71
5,75
5,93
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,20
6,25
6,35
6,37
6,39
6,46
6,56
6,75
6,98
7,8
7,9
7,10
7,11
7,15
7,16
7,17
7,19
7,22
7,23
7,24
7,26
7,27
7,30
7,31
7,34
7,39
7,40
7,42
7,47
7,50
7,56
7,57
7,61
7,63
7,64
7,66
7,77
7,79
7,81
7,86
7,87
7,95
8,9
8,10
8,12
8,13
8,14
8,17
8,18
8,20
8,22
8,24
8,31
8,35
8,42
8,54
8,61
8,62
8,75
8,77
8,81
8,82
8,91
9,12
9,13
9,17
9,18
9,20
9,21
9,22
9,25
9,37
9,39
9,42
9,45
9,49
9,51
9,54
9,62
9,69
9,80
9,94
9,95
9,98
10,11
10,15
10,16
10,18
10,20
10,21
10,23
10,24
10,26
10,27
10,29
10,30
10,35
10,43
10,46
10,57
10,71
10,76
10,83
10,85
10,91
10,98
11,12
11,13
11,16
11,39
11,40
11,42
11,43
11,54
11,57
11,58
11,59
11,70
11,72
11,79
11,82
11,86
12,16
12,28
12,29
12,47
12,70
13,18
13,27
13,29
13,32
13,36
13,46
13,55
13,57
13,64
13,82
13,84
13,86
13,88
13,92
13,97
14,15
14,19
14,30
14,32
14,34
14,37
14,51
14,57
14,58
14,64
14,78
14,82
14,89
15,19
15,23
15,24
15,27
15,33
15,36
15,44
15,47
15,49
15,63
15,65
15,73
15,86
15,87
15,89
16,17
16,21
16,22
16,25
16,32
16,36
16,40
16,41
16,49
16,53
16,56
16,97
17,18
17,19
17,23
17,25
17,27
17,31
17,34
17,36
17,38
17,45
17,46
17,48
17,54
17,59
17,74
17,88
18,20
18,23
18,36
18,41
18,48
18,53
18,59
18,60
18,66
18,70
18,72
18,78
18,83
18,85
18,89
18,90
18,96
19,24
19,33
19,65
19,70
19,76
19,86
20,39
20,44
20,58
20,75
20,87
20,99
21,48
21,55
21,56
21,60
21,74
21,77
21,97
22,54
22,55
22,68
22,96
23,25
23,28
23,29
23,31
23,34
23,37
23,44
23,51
23,59
23,68
23,74
23,91
23,99
24,30
24,33
24,43
24,46
24,48
24,49
24,64
24,66
24,67
24,68
24,81
24,82
24,84
24,94
24,97
25,33
25,35
25,38
25,47
25,60
25,64
25,90
26,49
26,50
26,67
26,69
26,78
26,80
27,28
27,29
27,45
27,52
27,55
27,65
27,84
27,91
27,99
28,33
28,34
28,51
28,52
28,61
28,65
28,77
28,90
29,32
29,35
29,37
29,45
29,50
29,51
29,55
29,58
29,79
29,84
29,85
29,98
30,32
30,33
30,43
30,49
30,55
30,63
30,87
30,92
31,36
31,62
31,66
31,93
31,95
31,99
32,43
33,34
33,69
34,52
34,56
34,60
35,38
35,41
35,44
35,73
35,79
35,91
36,47
36,64
36,66
36,88
37,69
37,76
37,80
38,50
38,52
38,54
38,63
38,69
39,40
39,48
39,75
40,62
40,74
40,77
40,79
40,81
41,44
41,52
41,75
41,89
43,87
44,53
45,46
45,47
46,59
46,63
47,72
47,83
47,94
47,96
48,93
49,87
50,61
50,73
50,85
50,97
51,52
51,53
51,83
52,53
52,59
52,68
53,71
54,76
55,66
56,62
57,67
57,72
57,74
57,83
57,90
58,60
58,67
58,70
58,83
58,95
59,61
59,73
59,88
60,69
60,76
60,96
61,62
61,63
61,67
62,70
62,80
63,98
64,71
64,81
65,72
65,91
66,76
66,78
66,84
66,97
67,81
67,89
69,71
69,79
69,93
69,95
69,96
71,85
71,92
71,96
72,73
73,80
73,92
74,77
74,82
74,94
76,80
76,92
77,85
77,88
83,90
84,95
